
3.42, 3.90, 10.23, 8.62, 0.00, 0.00, 0.04, 0.22, 0.07, 0.02, 0.02, 0.00, 0.00, 0.00
3.48, 3.97, 10.01, 8.49, 0.00, 0.00, 0.04, 0.23, 0.07, 0.02, 0.02, 0.00, 0.00, 0.00
3.42, 3.96, 10.15, 8.46, 0.00, 0.00, 0.04, 0.23, 0.07, 0.02, 0.02, 0.00, 0.00, 0.00
3.41, 3.94, 9.82, 8.35, 0.00, 0.00, 0.04, 0.23, 0.07, 0.02, 0.02, 0.00, 0.00, 0.00
3.38, 3.88, 9.90, 8.36, 0.00, 0.00, 0.04, 0.23, 0.07, 0.02, 0.02, 0.00, 0.00, 0.00
3.38, 4.03, 10.25, 8.50, 0.00, 0.00, 0.04, 0.23, 0.07, 0.02, 0.02, 0.00, 0.00, 0.00
6.68, 5.75, 8.72, 4.96, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2.30, 2.86, 1.92, -0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1.80, 2.20, 1.25, -0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.63, 0.51, 0.02, -0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.06, 0.09, 0.09, -0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.10, 0.10, 0.10, -0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.00, 0.02, 0.07, -0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.05, 0.06, 0.05, -0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.03, 0.05, 0.06, -0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.07, 0.08, 0.08, -0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.01, 0.02, 0.06, -0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.05, 0.39, 0.03, -0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4.43, 4.27, 1.16, -0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2.99, 3.78, 0.90, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2.48, 3.65, 1.77, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2.81, 3.84, 5.73, 5.68, 0.00, 0.00, 0.00, 0.05, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00
3.60, 4.08, 11.80, 10.08, 0.00, 0.00, 0.00, 0.25, 0.06, 0.02, 0.02, 0.00, 0.00, 0.00
3.55, 4.20, 11.17, 9.22, 0.00, 0.00, 0.00, 0.26, 0.06, 0.01, 0.02, 0.00, 0.00, 0.00
3.42, 4.08, 12.19, 10.32, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
3.73, 4.45, 11.82, 10.08, 0.00, 0.00, 0.01, 0.30, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
4.10, 4.78, 11.35, 9.64, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
4.14, 4.77, 11.24, 9.45, 0.00, 0.00, 0.00, 0.29, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.15, 4.69, 10.80, 9.08, 0.00, 0.00, 0.00, 0.28, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.18, 4.73, 11.10, 9.39, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
4.04, 4.60, 10.80, 9.08, 0.00, 0.00, 0.00, 0.28, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
3.98, 4.56, 10.92, 9.19, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
3.96, 4.57, 10.97, 9.23, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
4.00, 4.58, 10.84, 9.12, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
4.01, 4.59, 10.75, 9.10, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
3.97, 4.63, 10.77, 9.11, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
4.03, 4.69, 10.59, 9.02, 0.00, 0.00, 0.01, 0.29, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.21, 4.83, 10.54, 8.83, 0.00, 0.00, 0.00, 0.28, 0.06, 0.02, 0.02, 0.00, 0.00, 0.00
4.14, 4.81, 10.49, 8.93, 0.00, 0.00, 0.00, 0.29, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.16, 4.83, 10.38, 8.89, 0.00, 0.00, 0.01, 0.29, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.27, 4.80, 10.43, 8.78, 0.00, 0.00, 0.00, 0.28, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
3.85, 4.36, 10.23, 8.69, 0.00, 0.00, 0.00, 0.28, 0.06, 0.02, 0.02, 0.00, 0.00, 0.00
3.55, 4.12, 10.54, 8.91, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
3.64, 4.29, 10.32, 8.73, 0.00, 0.00, 0.00, 0.29, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00
3.71, 4.30, 10.45, 8.71, 0.00, 0.00, 0.00, 0.28, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
3.87, 4.55, 10.48, 8.77, 0.00, 0.00, 0.00, 0.29, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.15, 4.76, 10.26, 8.64, 0.00, 0.00, 0.00, 0.28, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.26, 4.86, 10.26, 8.67, 0.00, 0.00, 0.00, 0.28, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.31, 4.94, 10.47, 8.75, 0.00, 0.00, 0.00, 0.28, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.28, 4.77, 10.18, 8.59, 0.00, 0.00, 0.00, 0.28, 0.06, 0.02, 0.02, 0.00, 0.00, 0.00
4.14, 4.81, 10.55, 8.85, 0.00, 0.00, 0.00, 0.29, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
4.50, 5.00, 10.50, 8.93, 0.00, 0.00, 0.00, 0.29, 0.06, 0.02, 0.03, 0.00, 0.00, 0.00
7.31, 7.61, 9.56, 7.68, 0.00, 0.00, 0.00, 0.24, 0.05, 0.01, 0.02, 0.00, 0.00, 0.00
2.26, 1.52, 3.04, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.40, 0.41, 0.19, -0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.08, 0.11, 0.09, -0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.10, 0.12, 0.10, -0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.02, -0.01, 0.06, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.02, -0.00, -0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.02, -0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
