0.00, -0.00, -0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, -0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.00, -0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.06, 0.11, 0.11, -0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.09, 0.08, 0.09, -0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.11, 0.11, 0.10, -0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.11, 0.13, 0.15, -0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.05, 0.33, 0.39, -0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1.61, 2.65, 2.03, 1.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1.74, 2.54, 7.71, 6.99, 0.00, 0.00, 0.01, 0.07, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00
5.26, 5.20, 19.59, 15.28, 0.00, 0.00, 0.03, 0.36, 0.31, 0.12, 0.05, 0.00, 0.00, 0.00
8.24, 6.01, 15.57, 9.86, 0.00, 0.00, 0.02, 0.24, 0.14, 0.03, 0.01, 0.00, 0.00, 0.00
5.13, 4.49, 12.30, 9.93, 0.00, 0.00, 0.03, 0.30, 0.17, 0.04, 0.01, 0.00, 0.00, 0.00
3.87, 3.82, 13.73, 10.76, 0.00, 0.00, 0.03, 0.32, 0.24, 0.07, 0.02, 0.00, 0.00, 0.00
3.70, 3.64, 15.89, 12.38, 0.00, 0.00, 0.03, 0.38, 0.31, 0.10, 0.04, 0.00, 0.00, 0.00
4.20, 4.29, 15.35, 11.46, 0.00, 0.00, 0.04, 0.38, 0.27, 0.08, 0.03, 0.00, 0.00, 0.00
4.44, 4.27, 13.91, 10.73, 0.00, 0.00, 0.04, 0.37, 0.26, 0.07, 0.02, 0.00, 0.00, 0.00
4.23, 4.10, 13.26, 10.27, 0.00, 0.00, 0.04, 0.36, 0.23, 0.05, 0.02, 0.00, 0.00, 0.00
4.16, 4.08, 13.00, 10.08, 0.00, 0.00, 0.04, 0.35, 0.22, 0.05, 0.02, 0.00, 0.00, 0.00
4.18, 4.07, 13.42, 10.30, 0.00, 0.00, 0.04, 0.36, 0.23, 0.06, 0.02, 0.00, 0.00, 0.00
4.12, 4.04, 12.77, 9.76, 0.00, 0.00, 0.04, 0.35, 0.21, 0.05, 0.02, 0.00, 0.00, 0.00
4.02, 3.94, 12.64, 9.74, 0.00, 0.00, 0.04, 0.35, 0.22, 0.05, 0.02, 0.00, 0.00, 0.00
3.92, 3.95, 12.76, 9.87, 0.00, 0.00, 0.04, 0.36, 0.22, 0.05, 0.01, 0.00, 0.00, 0.00
3.88, 3.93, 12.41, 9.73, 0.00, 0.00, 0.04, 0.36, 0.22, 0.05, 0.01, 0.00, 0.00, 0.00
3.81, 3.88, 12.70, 9.97, 0.00, 0.00, 0.04, 0.36, 0.23, 0.05, 0.01, 0.00, 0.00, 0.00
3.79, 3.86, 12.24, 9.60, 0.00, 0.00, 0.04, 0.36, 0.22, 0.05, 0.01, 0.00, 0.00, 0.00
3.79, 3.81, 11.37, 8.39, 0.00, 0.00, 0.04, 0.33, 0.17, 0.04, 0.01, 0.00, 0.00, 0.00
2.99, 3.22, 9.04, 6.78, 0.00, 0.00, 0.03, 0.25, 0.12, 0.02, 0.00, 0.00, 0.00, 0.00
2.10, 2.69, 9.30, 7.27, 0.00, 0.00, 0.03, 0.28, 0.14, 0.02, 0.00, 0.00, 0.00, 0.00
2.77, 3.19, 9.88, 7.40, 0.00, 0.00, 0.03, 0.28, 0.13, 0.02, 0.00, 0.00, 0.00, 0.00
3.06, 3.41, 9.11, 6.52, 0.00, 0.00, 0.02, 0.16, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00
3.44, 3.26, 7.61, 4.93, 0.00, 0.00, 0.01, 0.11, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00
2.66, 3.32, 10.92, 9.49, 0.00, 0.00, 0.03, 0.27, 0.13, 0.02, 0.00, 0.00, 0.00, 0.00
4.99, 4.55, 10.95, 6.49, 0.00, 0.00, 0.01, 0.11, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00
5.25, 5.01, 4.80, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.28, 0.12, 0.11, -0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.07, -0.00, -0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.01, -0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.00, 0.01, -0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.00, -0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.00, -0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.00, -0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
