0.00, 0.01, 0.04, -0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.11, 0.12, 0.12, -0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.11, 0.10, 0.09, -0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.08, 0.08, 0.06, -0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.00, 0.04, -0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.11, 0.12, 0.11, -0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.01, -0.07, -0.03, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.01, -0.03, 0.01, -0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.08, -0.00, 0.01, -0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.00, -0.04, 0.00, -0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.00, -0.04, 0.00, -0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.00, -0.04, 0.00, -0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.01, -0.03, 0.01, -0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.01, -0.10, 0.01, -0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.07, -0.16, -0.05, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.06, -0.10, -0.04, -0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.17, -0.22, -0.16, -0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.13, -0.09, 0.00, -0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.01, -0.06, -0.00, -0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.01, -0.05, 0.00, -0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.04, 0.01, -0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.01, -0.05, 0.00, -0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.05, 0.01, -0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.05, 0.00, -0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, -0.05, 0.00, -0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.01, -0.05, 0.00, -0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.01, -0.06, -0.01, -0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.01, -0.06, -0.01, -0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.01, -0.06, -0.00, -0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.10, 0.03, 0.03, -0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.06, 0.04, 0.12, -0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.11, 0.06, 0.07, -0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.06, -0.17, -0.14, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.07, -0.04, 0.06, -0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.04, 0.02, 0.09, -0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.06, 0.01, 0.30, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2.53, 2.67, 14.79, 12.83, 0.00, 0.00, 0.01, 0.14, 0.04, 0.01, 0.01, 0.00, 0.00, 0.00
6.77, 5.76, 12.78, -211.27, 0.00, 0.00, 0.01, 0.11, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00
7.07, 5.64, 13.07, 10.11, 0.00, 0.00, 0.01, 0.11, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00
7.13, 5.91, 11.98, 9.43, 0.00, 0.00, 0.01, 0.11, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00
7.12, 5.59, 12.76, 9.65, 0.00, 0.00, 0.01, 0.11, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00
6.23, 5.01, 12.36, 9.75, 0.00, 0.00, 0.01, 0.12, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00
5.88, 4.80, 13.19, 10.23, 0.00, 0.00, 0.01, 0.13, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00
5.84, 4.85, 13.40, 10.64, 0.00, 0.00, 0.01, 0.14, 0.04, 0.01, 0.00, 0.00, 0.00, 0.00
6.02, 4.93, 13.19, 10.45, 0.00, 0.00, 0.01, 0.15, 0.04, 0.01, 0.00, 0.00, 0.00, 0.00
6.09, 4.98, 13.13, 10.26, 0.00, 0.00, 0.01, 0.15, 0.04, 0.01, 0.00, 0.00, 0.00, 0.00
6.15, 5.03, 12.89, 10.14, 0.00, 0.00, 0.01, 0.15, 0.04, 0.01, 0.00, 0.00, 0.00, 0.00
6.41, 5.41, 12.92, 10.13, 0.00, 0.00, 0.01, 0.15, 0.04, 0.01, 0.00, 0.00, 0.00, 0.00
5.60, 3.45, 14.01, 10.11, 0.00, 0.00, 0.02, 0.15, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00
1.60, 0.66, 3.53, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.04, -0.01, 0.08, -0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.07, 0.03, 0.04, -0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.07, 0.04, 0.06, -0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.09, 0.05, 0.08, -0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.07, 0.04, 0.07, -0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.11, 0.06, 0.10, -0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
-0.09, 0.03, 0.08, -0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
